id	name	avg_rating	n_reviews	n_sold	price	n_loved	n_rate_5	rate_4	rate_3	rate_2	rate_1	rate_with_cmt	rate_with_imgvid	shop_name	shop_n_review	shop_n_product	shop_rate_feedback	shop_time_feedback	shop_age	shop_follower
3476	Kính cường lực iPhone chống nhìn trộm	4.893939	132	649.0	34900.0	18	113	4	1	0	2	45	29	truong211087	8385	263	96	9779	84212950.1948092	18794
3477	Kính Cường Lực Bảo Vệ Toàn Màn Hình 20d Cho OPPO RENO 6.6 10X REALME 5 2 3 2F F11 R15 R17 Q X C2 C3 C3i K3 A5S A3S A7 A1K ACE X2 XT NEX Z 2Z Pro A31 A9 A5 2020	4.924528	53	194.0	8000.0	3	49	0	2	0	0	30	25	noidatech.vn	12836	393	92	4564	72531125.6268208	4531
3478	[2k/ 4bộ] Giấy lau cường lực lau kính 1 lau ướt 2 lau khô , lau sạch bụi bẩn trên điện thoại	4.940299	67	733.0	2000.0	1567	66	0	0	0	1	26	22	chuyenphukienre	8250	60	90	7368	68536995.6558268	46115
3479	Kính cường lực bảo vệ màn hình điện thoại Xiaomi A2 A3 Lite glass Redmi 8 8A Note 7 8 Pro K20 Pro 8T 9T Pro Xiaomi CC9	4.710938	128	415.0	17800.0	29	113	5	4	0	6	79	66	lucky.fashion.buy.vn	1188	423	100	4092	17475377.986821413	1284
3480	Kính Cường Lực iPhone Full Màn 9D iP 6,6s,6 plus,6s plus,7,7 plus,8,8 plus,x,xs,xs max,11,11 pro,11 pro max,12 pro [9D]	5.0	86	367.0	4000.0	7	86	0	0	0	0	21	18	pino.01	13453	192	95	3488	165393667.95382762	12547
3481	Kính Cường Lực Full Hoco G5 Cho Các Dòng Iphone Chính Hãng Chống Bám Vân Tay	4.922764	246	554.0	30000.0	46	238	3	2	0	3	148	140	sumo_bin	9099	540	85	6905	101058342.32982111	3747
3482	Kính cường lực bảo vệ màn hình cho Xiaomi Redmi Note 7 6 5 Pro 5 Plus 6A mi 8 A2 Lite	4.823529	255	807.0	21840.0	39	47	4	1	1	1	26	22	shineeey.vn	13927	1287	51	19060	76153335.4758091	10169
3483	Kính cường lực full màn Nillkin XD CP+ MAX cho iphone 11, 11 pro, 11 pro max, 7plus/8plus X/Xs Xr và Xs Max 🍀	4.877483	302	895.0	135000.0	522	239	12	3	3	2	98	55	shop.emshin	2897	503	97	4445	49553419.57982135	5210
3484	Cường lực full Rog Phone 2 cao cấp Monqiqi	4.852273	88	319.0	115000.0	22	61	3	2	0	0	16	6	phukienhiem.com	8142	1576	100	3954	80902024.98582125	2208
3485	FREESHIP ĐƠN 99K_Xiaomi Mi5x / MiA1 | Cường lực Xiaomi mi 5x /A1 full màn 9h 5D hít toàn màn, ko chấm lili	4.777027	297	1400.0	9900.0	22	106	3	2	2	3	39	22	perfectstyle	149601	1760	90	11936	126188279.18282127	19748
3486	Kính Cường Lực Oppo Full Màn 21D Neomo (Tặng Giấy Lau)	4.810526	96	411.0	4000.0	23	87	3	2	2	2	33	24	pino.01	13453	192	95	3488	165393675.41080976	12547
3487	FREESHIP ĐƠN 99K_Dán Cường Lực 5D - LG G7 ThinQ full màn full keo hít toàn màn hình	4.69685	254	1100.0	13800.0	27	142	6	8	3	8	56	29	thuy.dau	79517	1222	95	10814	100894237.34982896	10395
3488	[ SALE SẬP SÀN ] Miếng dán PPF chống vân tay Iphone 7plus/8/8plus/x/xs/xs max/11/11 pro/11 proma	4.695	400	2100.0	3800.0	65	345	21	19	1	15	164	106	leuleu9x	8859	48	93	6285	120944258.16782117	14534
3489	Cường lực trong suốt full màn 98% dành cho Redmi k30 / k30 pro / k30 ultra ( tặng keo chống hở mép )	4.75	172	804.0	12000.0	22	153	4	6	5	3	58	33	perfectstyle	149601	1760	90	11936	126188283.22682667	19748
3490	Cường lực HUAWEI Y7 PRO,Y9 2019,NOVA 3I,NOVA 3E,P2O LITE, P2O PRO ,P3O, P30 LITE Tăng kèm giấy lau kính ướt và khô	4.81295	139	745.0	4000.0	939	127	6	2	0	4	54	41	taiyoshop1	1812	139	94	10597	41596040.55680871	4780
3491	MIẾNG DÁN LƯNG TRONG DÀNH CHO IPHONE BẢO VỆ MẶT SAU TRONG SUỐT IPHONE 7 PLUS 8 PLUS X XS MAX 11 PRO MAX	4.867769	121	608.0	5000.0	24	116	1	2	1	2	31	28	zenkira177	26385	334	90	5042	120639349.96182871	46958
3492	Xiaomi Redmi K30 K20 Pro 5 Plus 9A 9 Note 9s 8a 8 7 6 7a 6a Kính Cường Lực Bảo Vệ Camera Sau Cho	4.837398	123	396.0	6500.0	22	117	0	1	2	3	53	46	sevenhd.vn	8410	1285	76	9231	31057357.35582447	5278
3493	[ Đã có iP12 ] Kính Cường lực trong suốt bảo vệ camera sau cho iPhone 11 • 11 Pro • 11 Pro Max	4.832618	233	1100.0	18000.0	61	214	7	5	2	4	65	43	linhtun94	8854	643	93	8607	110702150.57282019	7522
3494	Keo chống hở mép màn hình 2.5D ( kèm chổi )	4.919255	161	446.0	3000.0	13	52	1	0	0	1	15	8	phukienthoidai	33608	2502	89	12547	139066125.62680912	15043
3495	Kính cường lực Full dành cho REALME các dòng C1, C2, 5, 5 PRO, 3, 3 PRO	4.760331	121	547.0	12000.0	21	104	10	4	1	2	52	34	kanenpham	2641	61	57	10221	36932029.26581669	402
3496	Cường Lực Full Màn xiaomi mi 10t pro k30s / note 8 / note 8 pro / note 7 / k20 / note 9s / k30 / k30 pro / Poco x3 21d	4.625	257	1500.0	15000.0	35	214	14	13	5	11	113	76	perfectstyle	149601	1760	90	11936	126188292.58480978	19748
3497	Dán dẻo Gor Samsung Galaxy Note 10 Plus / Note 10/ Note 10 Lite/Note 20/Note 20 Ultra ( 2 Miếng Mặt Trước)	4.809917	121	499.0	50000.0	47	101	8	3	0	2	43	30	nhrfg	1480	532	18	271	139386023.21482062	189
3498	[ Có Video] Kính Cường Lực Chống Nhìn Trộm	4.771845	206	983.0	7000.0	1384	187	4	8	1	6	67	43	bagia22	8135	348	96	4940	110161114.50781131	7818
3499	Kính cường lực Full dành cho VIVO các dòng V11, V15, V15 PRO, V17 PRO, Y11, Y12, Y15, Y17, S1, S1 PRO, Y91, Y95	4.840909	88	545.0	12000.0	11	81	4	1	0	2	33	20	kanenpham	2641	61	57	10221	36932034.6458199	402
3500	Kính cường lực toàn màn hình cho iPhone 12 Mini 11 Pro SE 2020 X XR Xs Max 8 7 6 6s Plus 7 Plus	4.818841	138	415.0	21000.0	7	89	0	1	1	3	16	14	upaitou.vn	53146	1101	84	4743	78670909.58580971	35082
3501	[FreeShip_50K] Kính Cường Lực Samsung Galaxy J7 Plus / J7 Prime / J7 Pro / J7 2016 / J7 2018 9D Full Màn	4.942308	52	190.0	17000.0	9	49	3	0	0	0	27	20	phukienchanthien	1674	444	98	1585	24423274.664820194	9306
3502	DÁN CHỐNG XƯỚC CAMERA cho iPhone	4.682739	1038	3900.0	10000.0	2534	383	17	13	4	25	135	95	phukienhatde	29355	96	94	6155	54360498.89382076	29583
3503	Kính cường lực full màn hình 10D cho các dòng iphone	4.784211	190	956.0	24000.0	551	171	5	2	3	5	66	59	patengshops	14018	343	94	4319	34876501.0558095	6294
3504	[Combo 3 Kính] Cường Lực Samsung Note 10 Lite 9D Full Màn	4.83871	93	467.0	12000.0	13	86	2	3	1	1	36	29	0869884195abc	4421	395	95	1989	36562125.01982713	11681
3505	[RẺ VÔ ĐỊCH] CƯỜNG LỰC CAMERA IPHONE 7/8 7/8PLUS X/XS XR XSMAX	4.850394	127	590.0	7500.0	11	121	1	1	0	4	27	20	bagia22	8135	348	96	4940	110161123.11682653	7818
3506	Kính Cường Lực 21D Cho Samsung A01 Core A3 A5 A11 A21 A31 A51 A6 A7 A8 A8S A9 Star Pro Lite Plus 2017 2018 2019	5.0	46	169.0	14000.0	7	46	0	0	0	0	22	22	noida.vn	2740	188	97	1076	33392368.400828123	888
3507	Khăn ướt và khăn khô dùng để lau màn hình điện thoại	4.905882	85	671.0	1500.0	5	65	2	1	0	1	11	8	linhtun94	8854	643	93	8607	110702168.32682109	7522
3508	Miếng Dán Cường Lực Remax Bảo Vệ Màn Hình Samsung J8, J7 Prime, J7 Plus, J7 Pro, J7 Duo, J6, J5, J4, J3, J2,...	4.852941	102	440.0	9000.0	9	97	1	1	0	3	30	22	phukientiendungcamau	4566	214	86	8114	52915203.77780938	3901
3509	Kính Cường Lực iPhone Chống Nhìn Trộm KINGKONG 4D 6,6s,6 plus,6s plus,7,7 plus,8,8 plus,x,xs,xs max,11,11,12,12 pro max	4.928934	197	616.0	39000.0	48	188	6	2	0	1	77	50	pino.01	13453	192	95	3488	165393703.955822	12547
3510	Kính cường lực Full màn Galaxy S8,S8Plus, S9, s9plus, Note8 hiệu Baseus xịn chính hãng	4.763889	72	198.0	125000.0	29	61	4	6	0	0	28	15	phukiengiare1988	10220	912	92	8537	83478451.99882054	13043
3511	Kính Cường lực 2.5D trong suốt 6/6plus/6s/6s plus/6/7/7plus/8/8plus/x/xs/xs max/11/11 pro/11 promax - Dino Case	4.890411	219	1200.0	7000.0	13	213	0	0	0	6	63	59	vua_phu_kien_so_tn	42417	584	86	14373	70212897.46782184	41019
3512	Cường lực Full màn Galaxy A10/A10S/A20/A20S/A30/A30S/A50/A50S/A70/A70S full keo thế hệ mới	4.893939	66	394.0	9900.0	2	62	3	0	0	1	16	14	ducanhshop136	2322	286	88	11720	19305958.900821447	197
3513	[KM 25k] Miếng dán chống xước PPF măt trước và mặt sau dành cho Samsung S7edge S8 S8plus S9plus Note8 Note9 S10 S10plus	4.781955	133	557.0	22500.0	19	39	1	2	2	0	15	10	duong2003	45473	1216	84	8467	157720314.0968094	39240
3514	Kính cường lực bảo vệ toàn màn hình cho Samsung A10 A20 A30 A40 A50 A70 A90 M10 M20 A01 A21 A31 A51 A71 A81 A91	4.692308	130	1000.0	9100.0	15	111	8	4	1	5	72	61	noida.vn	2740	188	97	1076	33392378.18982148	888
3515	[Combo 3 Kính] Cường Lực Redmi Note 8 9D Full Màn	4.830189	159	726.0	12000.0	1394	135	7	1	1	2	60	31	0869884195abc	4421	395	95	1989	36562138.48482132	11681
3516	Cường lực Redmi Note 8/Note8pro trong suốt	4.852459	122	489.0	12000.0	12	105	6	0	0	2	24	21	thuy.dau	79517	1222	95	10814	100894273.97480917	10395
3517	Bộ khăn ướt + khăn khô vệ sinh màn hình	4.87156	109	378.0	5000.0	14	95	1	3	1	1	30	20	truong211087	8385	263	96	9779	84213001.05482173	18794
3518	[HCM] Kính cường lực Tê Giác full màn cho các dòng iPhone	4.875	80	648.0	17900.0	38	75	2	2	0	1	37	30	blackberryshop.vn	985	43	92	1409	11894530.630828142	1178
3519	Miếng dán cường lực bảo vệ camera sau điện thoại màu trong suốt cho IPhone 11 Pro	4.793103	203	754.0	10000.0	17	186	8	0	2	7	76	56	honeybee.vn	16799	612	78	3352	41950103.887821674	22181
3520	[Sản phẩm 1K] Combo bộ giấy lau màn hình điện thoại, ipad, kính, Máy tính bảng, ống kính,...vv...	5.0	45	727.0	1000.0	352	45	0	0	0	0	14	15	shoptananh88	2146	960	97	2264	18623589.367809057	27822
3521	Cường lực SAMSUNG J4 2018,J4 PLUS,J6, J6 PLUS,J7 PRO, J8, J8 PLUS, Tặng kèm giấy lau kính ướt và khô TAIYO9SHOP	4.972973	37	151.0	4500.0	8	36	1	0	0	0	18	15	taiyo9shop	615	138	88	8644	49313339.74382162	19558
3522	[RẺ SỐ 1] Kính Cường lực Full Màn 15D REMAX IP 6plus/6s plus/6/7/7plus/8/8plus/x/xs/xs max/11/11 pro/promax - VIVISTORE	4.759259	162	2200.0	2000.0	35	147	4	3	3	5	52	33	vivistore1991	567	41	72	14591	21452467.02182126	821
3523	Kính cường lực cho thấu kính máy ảnh Samsung Galaxy ss M51 M31 M21 M31s M11 A51 A71 A21s A31 A11 A01 5G	4.833333	84	316.0	10000.0	34	76	4	3	0	1	27	24	mcmeme3.vn	8552	486	79	10425	36786755.575809956	6972
3524	miếng Dán Độ Full nhám mặt sau 3 camera có Flash từ X / Xs / Xs Max lên 11 Pro /11 Pro Max	4.653465	404	1500.0	34500.0	146	351	13	12	9	19	114	62	linhtun94	8854	643	93	8607	110702190.50580859	7522
3525	Kính Cường Lực Bảo Vệ Camera Dành Cho Xiaomi Redmi 9 8 7 9A 9C Note 9 9s 8 7 10X Pro 5G 4G	4.765957	141	627.0	10000.0	44	126	4	7	1	3	59	42	mcmeme1.vn	8295	480	78	9621	31495642.962819815	7222
3526	KÍNH CƯỜNG LỰC CHỐNG XƯỚC CAMERA IPHONE 11/ IPHONE 11PRO/ IPHONE 11 PRO MAX	4.766169	201	1100.0	13900.0	25	184	3	6	0	8	64	48	trumsitd	27469	403	87	7473	81451456.02980995	33240
3527	[Full Màn] Cường Lực Xiaomi 6 Pro/ Note 6 Pro/ Redmi Note 7 / Note 7 Pro / Note 8 / Note 8 Pro / Note 9 / 9s / 9 Pro	4.983871	62	283.0	3500.0	229	61	1	0	0	0	21	14	phukienchanthien	1674	444	98	1585	24423307.156820297	9306
3528	[ Free ship] Miếng dán PPF chống vân tay Iphone 7plus/8/8plus/x/xs/xs max/11/11 pro/11 promax	4.848739	119	558.0	3180.0	12	111	3	2	1	2	31	24	kaze.phong	3516	44	91	7558	124642954.47282696	6895
3529	Kính Cường Lực 5D Full Keo Oppo Neo9 F1s F3 F5 F7 F9 A83 A71 A57 A3s A7 F11pro F11 A1K Reno Reno2F Realme5	4.958115	191	546.0	19000.0	33	82	0	0	0	0	29	24	fukishop	58005	1712	95	6761	163580837.7248199	47967
3530	Đã có iphone 12 Kính cường lực chống nhìn trộm6/6plus/6s/6s plus/6/7/7plus/8/8plus/x/xs/xs max/11/11 pro/11 promax	4.635983	239	1100.0	21000.0	2592	210	5	6	2	16	57	36	kienpk_0_lo_ve_gia	5830	302	93	6418	37183353.094810724	29663
3531	Oppo reno 2f kính cường lực full màn hình 9D siêu tốt	4.855072	69	361.0	16000.0	24	58	3	2	0	0	18	13	thaoquyenphukien0985739678	5935	3787	95	3098	51092290.03680968	1617
3532	KÍNH CƯỜNG LỰC VSMART JOY 3/ ACITVE 3/ ACTIVE/ACTIVE 1 PLUS/ JOY 1/ JOY 1 PLUS/ JOY 2 PLUS/ STAR 3/ BEE hàng loại 1	4.84127	63	302.0	25200.0	1106	57	4	1	0	1	32	24	bigmaxsteen	32802	429	89	4432	47382266.40580964	64151
3533	Cường Lực gor Xiaomi note 8 / note 8 pro ( Bộ 2 miếng )	4.896861	223	453.0	85000.0	29	148	8	0	1	1	56	46	perfectstyle	149601	1760	90	11936	126188339.48380971	19748
3534	Kính Cường Lực OPPO F3 / F3 Plus	4.839286	112	441.0	10000.0	16	15	0	0	0	1	7	6	linhhoangthanhdiem	389537	1007	58	18585	128702517.56581998	118522
3535	Kính cường lực Realme full màn hình 9D cho tất cả các dòng máy / Kính cường lực Realme: C1, C2, C3, 5 Pro, 5, X2, X2 Pro	4.659218	179	799.0	11000.0	23	155	8	5	1	10	85	54	seashop88	4442	801	96	10132	115543686.57482219	9920
3536	STICKER KHỦNG LONG XANH CÁ TÍNH DÁN TRANG TRÍ ĐIỆN THOẠI LAPTOP VALI MŨ BẢO HIỂM XE MÁY TỦ KỆ,...	4.969697	33	150.0	1000.0	38	32	1	0	0	0	8	5	aothun29k	32928	1781	83	11398	105243456.79382133	51898
3537	Kính cường lực Xiaomi Redmi Note 5 Pro - Xiaomi MiA2 - Xiaomi Mi6X	4.782123	179	1200.0	9900.0	41	43	6	2	0	0	24	14	phukienhadong	7727	1591	99	2345	116961585.39381003	4555
3538	[Giá Sỉ] Kính cường lực FULL MÀN IPHONE 9D chất lượng cho tất cả các dòng từ Ip 6 đến 11 Pro Max, dễ dán, kèm giấy lau	4.862745	51	520.0	4000.0	652	49	0	0	1	1	19	14	phongphukiengiasi	820	42	98	4342	19975747.643820286	2277
3539	OPPO Kính Cường Lực 9D Premium Full màn mỏng - Xưởng ốp	4.868263	167	486.0	30000.0	29	137	7	0	1	2	45	38	haudau_shop	87032	1533	100	2066	96872216.74381995	96472
3540	Kính cường lực bảo vệ camera cho Samsung Galaxy ss M51 M31 M31s A11 M11 A50 A70 A20 A30 A10 A10s A20s A30s A50s A51	4.814433	97	378.0	9000.0	64	88	4	3	0	2	32	30	mcmeme1.vn	8295	480	78	9621	31495661.725821257	7222
3541	Dán PPF NHÁM ( tự hồi phục) mặt trước S8/S9, S8+/S9+, Note8/Note9, S10, S10+, s20,s 20plus, s20ultra	4.766423	137	644.0	19000.0	3722	68	2	1	0	3	18	12	thanhtu080413	7014	435	22	18229	84807683.14982271	8005
3542	Kính cường lực cho các dòng iPad 7.9 inch/ 9.7 inch/ 10.2 inch/ 10.5 inch	4.922481	129	317.0	53000.0	23	78	2	2	0	1	37	20	hatrang.shop	821	145	86	3831	118414073.74481797	239
3543	Kính Cường lực 2.5D trong suốt 6/6plus/6s/6s plus/6/7/7plus/8/8plus/x/xs/xs max/11/11 pro/11 promax - Dino Case	4.89779	362	1600.0	8000.0	175	340	14	4	1	3	137	113	phukienso.com.vn	56441	572	84	13225	74593130.08980894	70837
3544	Đã có ip 12 Kính cường lực bảo vệ camera iphone 11/11PRO/11PROMAX/7P/8P/X/XSMAX {Bán Phá Giá}	4.817568	148	624.0	19000.0	22	135	6	2	3	2	32	19	kienphukien_khong_lo_ve_gia	12009	322	84	12499	36871588.506809235	78914
3545	Miếng dán bảo vệ máy ảnh cho Samsung Galaxy ss S20 S20+ S10 S9 S8 S10e Note 20 Ultra 8 9 10 Plus Pro 5G	4.864198	81	304.0	9000.0	45	77	1	1	0	2	19	13	mcmeme1.vn	8295	480	78	9621	31495668.522809267	7222
3546	Combo Bộ Lau Màn Hình Khô + Ướt	4.887931	116	352.0	1000.0	14	74	1	0	0	0	24	22	pkminibox	12137	643	93	3558	87472521.00282049	2514
3547	Kính Cường Lực Vsmart Active 3 - Chống Bám 100% - Phủ Nano - Full màn hình và Trong suốt - Độ cứng 11H [FreeShip_50K]	4.903226	62	301.0	12000.0	311	57	4	1	0	0	33	18	shop.kunkun	330	58	89	2605	8952602.263821363	2492
3548	Cường lực HUAWEI Y7 PRO 2018,Y7 PRO 2019,Y9 2019,NOVA 3I,NOVA 3E,P2O LITE, P2O PRO ,P3O,P30 LITE tặng kèm bộ giấy kính	4.918367	49	280.0	4000.0	12	45	4	0	0	0	19	13	taiyo9shop	615	138	88	8644	49313374.16682029	19558
3549	Set khăn lau vệ sinh phủi bụi khô / ướt cho camera / màn hình LCD điện thoại iphone X 8plus 8	4.835443	79	774.0	2000.0	15	46	3	0	0	1	19	19	digifounder.vn	31031	1851	69	13476	67665773.18082094	16121
3550	Kính cường lực full keo UV S8 S8plus S9 S9Plus S7edge Note8	4.719745	157	665.0	32000.0	20	122	10	7	2	3	62	36	phukienlegiasi1	17130	313	97	10847	47095511.780809164	10470
3551	Dán Mặt Sau Lưng Carbon 3D Samsung Galaxy A10/A20/A30/A50	4.829114	158	515.0	8000.0	20	68	3	3	0	0	16	10	thuy.dau	79517	1222	95	10814	100894319.07182097	10395
3552	[GIÁ SỐC] MIẾNG DÁN DẺO PPF APPLE WATCH FULL SIZE	4.876923	65	261.0	12000.0	934	61	2	0	2	0	20	6	thangphukien	769	80	100	1285	13344653.893809319	6744
3553	Kính cường lực chính hãng WK con voi cho Ip iPhone 7 PLUS / 8 PLUS / X / XS / XS MAX / 11 PRO MAX/ - I.CASE.STORE	5.0	36	1700.0	101150.0	4	36	0	0	0	0	34	9	su.store.since2002	1392	43	91	5334	5888430.237826824	386
3554	Kính cường lực bảo vệ toàn màn hình điện thoại trong suốt cho Asus Rog Phone 3 2	4.810811	75	489.0	16800.0	14	67	3	2	2	1	27	14	800mm.vn	2214	651	98	11400	40050116.91081953	2383
3555	Cường lực ipad đủ dòng	4.976744	43	125.0	48900.0	7	26	1	0	0	0	7	4	sieuphukiendienthoai	11926	286	97	3762	84554456.14682007	8275
3556	Kính cường lực Xiaomi Mi 8/Mi 8se/Mi8lite tặng keo dán chống hở mép	4.695652	253	1300.0	12000.0	30	106	2	4	1	8	38	22	thuy.dau	79517	1222	95	10814	100894326.08382177	10395
3557	Kính cường lực bảo vệ ống kính máy ảnh cho Apple iPhone 12 11 Pro Mini 7 8 6 6s Plus X XR XS Max SE 2020 2 SE2	4.942308	52	197.0	16000.0	103	48	1	1	0	0	11	8	mcmeme.vn	6680	514	82	9274	41079753.059827805	6111
3558	Miếng dán chống trầy iphone mặt lưng	4.825175	286	1800.0	2900.0	62	142	3	3	3	1	36	25	pkminibox	12137	643	93	3558	87472536.05382109	2514
3559	Cường lực FULL màn OPPO F3,F5,A37,A57,A59,A7,A71,A83 , Tặng kèm giấy lau kính khô và ướt	4.909091	55	233.0	9000.0	582	53	1	0	0	1	23	21	sachtranminh	1940	170	86	1881	22161659.198821306	16915
3560	Cường lực Full màn 21D cho Asus ROG phone 2 / ROg phone 3 ( tặng keo chống hở mép )	4.734266	143	997.0	20000.0	10	94	5	5	0	4	31	17	perfectstyle	149601	1760	90	11936	126188374.47182083	19748
3561	Kính cường lực Samsung 😍FREE SHIP😍 kính cường lực samsung J7 Pro, J7 prime, J7+, J7 Plus hàng chuẩn 9D siêu bền	4.8	170	758.0	4000.0	115	131	6	5	1	3	42	29	ahacase	4221	152	100	4555	43518186.02182031	7187
3562	Kính cường lực 9D Full màn hình cho điện thoại Samsung Galaxy S10 Lite, Note 10 Lite	4.77451	102	796.0	13000.0	12	93	2	3	1	3	43	28	hallowinbuon.	1003	1634	98	2689	77451085.47381043	82
3563	Cường Lực Full màn full keo Realme 5 / 5i / 5 pro - Q / Realme Q2 / Realme C3 - c3i / realme c11 C12 / realme 7 7i 7pro	4.710938	128	551.0	10000.0	11	112	7	3	0	6	54	28	perfectstyle	149601	1760	90	11936	126188378.5448215	19748
3564	Keo 3M dán viền điện thoại	4.980392	51	201.0	5000.0	25	39	0	0	0	0	12	4	linhkienvietfones	1899	432	76	7336	68557402.87082171	682
3565	Kính Cường Lực Chống Nhìn Trộm Cho Iphone 11 Pro X Xs Xr	4.644578	498	2300.0	23500.0	126	424	29	12	8	25	215	165	xinzhan1.vn	21292	740	88	13791	65893167.283809185	2243
3566	Cường lực Oppo [Giá rẻ+Free Ship] Kính cường lực A12, A31, A52, A91, A92, reno 3, reno 4, kính 9d Full màn+Tặng giấy lau	4.885714	70	314.0	4000.0	11	67	2	1	0	1	33	17	phukien.aha.case	14584	72	100	3819	31741834.41382122	14532
3567	Cảm ứng ipad 5-ipad Air 1-Gen5 liền cáp Home	5.0	51	101.0	159000.0	4	51	0	0	0	0	19	7	linhphukientuanminh	9727	1788	93	16562	76792048.61982083	2179
3568	Cường lực dẻo Nano Vsmart Aris , Live 4, Vsmart Joy 4 , active + ...Không sứt mẻ, siêu bền	4.683168	202	965.0	8000.0	30	170	15	8	3	6	80	41	xwatch.vn	1826	679	76	10556	11793727.039818525	1048
3569	Kính cường lực dành cho OPPO F5 R11S R11 F3 R9S R9 F1 Plus A71 A77 A39 A57 F1S A37 A59	4.929825	57	220.0	15000.0	56	53	4	0	0	0	13	8	mcmeme3.vn	8552	486	79	10425	36786814.37582135	6972
3570	Kính Cường Lực Remax Xịn 0.1mm. Dành cho các máy iphone 5/6/6+/7/7+/8/8+/X/Xr/Xs Max/ 11/ 11pro/ 11pro Max	4.942308	52	822.0	2500.0	29	49	3	0	0	0	18	10	nhatanhmobileshop	3414	232	90	12382	68655910.59882045	6971
3571	Đã có ip 12 Kính cường lưc iphone chống bám vân tay chống chám full dòng ip 6,6s đến 11 pro max	4.817518	274	1100.0	29000.0	7194	239	6	5	2	7	63	43	kienphukien_khong_lo_ve_gia	12009	322	84	12499	36871622.54982114	78914
3572	KÍNH CƯỜNG LỰC FULL MÀN 10D Chính Hãng RHINO LOẠI 1 IPHONE Xs Max X 8plus 7plus 8 7 6splus 6plus 6s 6 (Có Video Thật)	4.915825	891	4300.0	21500.0	356	376	7	6	0	4	94	82	vua_phu_kien_so_tn	42417	584	86	14373	70212976.03982043	41019
3573	Miếng dán kính cường lực nhám chống bám dấu vân tay AG cho Samsung Galaxy ss A10 A20 A30 A50 A70 A10s A30s A50s A20s A70s	4.914894	47	161.0	30000.0	37	43	4	0	0	0	18	9	mcmeme1.vn	8295	480	78	9621	31495704.40381384	7222
3574	(Free ship 50k)Kính cường lực Iphone Nhám Chống Vân Tay AG Siêu phẩm chống bám, chống bẩn, chống bụi tuyệt đối	4.720183	218	1100.0	3000.0	4828	196	7	1	4	10	54	34	nguyentungson2228	13773	106	93	7315	42700873.53982091	28436
3575	[Freeship Đơn 50k]Miếng Dán Cường Lực Full Màn Hình 9d, 10d Iphone 6/6s/6p/6Sp/7/8/7p/8p/x/xr/xsmax/11/11pro/11promax	4.768	125	1600.0	1000.0	19	113	3	5	0	4	59	51	dalastorecase	1080	133	95	3846	38490906.80582142	2321
3576	Cường Lực Xiaomi Redmi Note 7 /Note 7 Pro kèm hộp và khăn lau	4.742424	132	918.0	9000.0	26	90	8	2	0	2	41	35	technology_news	8463	1133	91	7753	47067946.240820885	5432
3577	Cường lực iphone 6 Plus 7 Plus 8 Plus X Xr Xs Max 11 pro max Full màn Chống vân 10D	4.860313	2013	16400.0	5000.0	26272	187	5	2	2	3	75	66	chophukiengiare	54347	752	97	2958	71492779.39682055	58932
3578	Kính cường lực 9D mới nhất full màn cho Samsung M31 M51 M21 M31s A11 M11 A21s A10 A20 A30 A50 A70 A10s A20s A30s A50s A51 A71	4.746667	75	233.0	20000.0	63	63	3	4	0	2	34	32	mcmeme3.vn	8552	486	79	10425	36786825.55780959	6972
3579	Dán lưng vân cho iPad Mini 1/2/3/4/5, iPad Air, iPad 9.7/10.2/10.5/10.9 inch, iPad Pro 11/12.9 inch vân carbon 3D	4.783133	83	274.0	19000.0	32	74	4	3	0	2	46	29	vuaphukienvietnam	978	133	93	3346	43573920.32480979	1509
3580	5 bộ lau kính điện thoại giá sốc	4.771186	118	517.0	1000.0	12	88	1	1	0	6	27	26	zdeal.vn	12850	628	76	13604	88863084.48583364	9175
3581	Miếng Ốp Bảo Vệ Camera Sau Cho Iphone 11 Pro X Xr Xs Max 8 7 6s Plus	4.875	48	132.0	24000.0	16	44	2	2	0	0	14	9	mycover.vn	21514	805	82	10227	43775887.89482665	17588
3582	Miếng Dán Màn Hình Cường Lực iPhone 11/ 11 Pro/ 11 Pro Max Full Màn Hình Cao Cấp	4.804348	92	1400.0	2200.0	21	83	4	1	0	3	42	28	vienthongnam	1180	131	99	1227	53255214.71482062	1611
3583	[Mới về iP12 đủ mã] Kính Cường Lực Mỏng 0,1mm Chính Hãng Remax dành cho iPhone 6 —> 11 pro max	4.796813	251	687.0	15000.0	2417	217	9	3	2	7	152	142	pabean	4940	722	94	6758	118508927.03380942	8438
3584	Kính cường lực Monqiqi cho Redmi K30 Pro / Redmi K30 / Redmi K20 / K20 Pro Full màn chơi game mượt hạn chế vân tay	4.767773	211	594.0	74000.0	66	188	8	5	1	7	98	39	phukienthoidai	33608	2502	89	12547	139066241.37282157	15043
