id	rating	content
67	1	Sản phẩm thì ok nhưng lúc nhận hàng r cần được hỗ trợ thì rata chậm 
67	1	toan tieng anh tieng Trung  k sai dc 
80	5	. Sản phẩm rất đẹp, Tôi đã mua giờ mua thêm,tốt , . Giá Hợp lý. Shop giao đủ hàng đủ số lượng. Đóng gói cẩn thận.
80	5	Shop giao sai hàng nhưng đã khắc phục kịp thời;mình đánh giá 5 sao
80	4	Máy hao pin lắm. Mong shop đổi cho cái khác dùng ổn hơn
80	4	Sản phẩm đúng như hình, giao hàng nhanh chóng. Hài lòng với sản phẩm.
80	3	HÀNG DÙNG NHANH HẾT PIN .DÙNG DK 1 TUẦN KHÔNG LÊN NGUỒN NỮA
80	3	a
80	2	Máy dùng dc 1 ngày. Sập nguồn
80	2	Pin yếu.  Máy loa rè
80	1	Chế độ bảo hành của shop ko thể chấp nhận được . Chất lượng sản phẩm kém . Máy mua được mấy ngày đã hỏng không dùng được gọi điện shop không nghe
80	1	Hnay mình mới lắp sim vào dùng thì máy bị lỗi bàn phím số chữ k dử dụng được 
84	5	Chất lượng tốt, rẻ so với giá tiên tuy nhiên hơi nhanh hết pin ( ảnh và video không liên quan )
84	5	Hàng ôk mà rỡ ra để lắp pin vào hơi cực
84	4	Đổi hàng
84	4	Gọi là trong tầm giá.
84	3	Nhanh hỏng. 
84	3	Sản phẩm không hỗ trợ thẻ 16g
84	2	Máy ok nhưng dây sạc hỏng buồn mới mua đã vậy r, snnsnsnnsjsjsjsj
84	2	Đt chán lắm.mua về dùng được vài bữa k sạc được loa thì tậm tịt .nói chung là chán .thất vọng quá
84	1	Sản phẩm tệ. Lắp sim bật lên thì chỉ lên phím, ko lên màn hình. 
84	1	Loa hỏng, phải ấn mạnh mới có tiếng nhưng vẫn chập chờn lúc có tiếng lúc ko. Sóng cũng chập chờn nốt
86	5	Sản phẩm rất đẹp và chắc chắn ạ thời gian giao hàng siêu nhanh 💨 . 
86	5	Ok dùng được nhé mọi ng, shop phục vụ nhiệt tình. Giá tốt cho 1c đt nghe gọi
86	4	Lắp sim viettel thì ok nhưng dùng sim vietnam mobile hay mobifobe thì ko nhận sim.
86	4	Hàng mở ok, phím dùng đc! Nhưng bị hở nắp ko kín
86	3	Đã nhận đk hàng. Tuy nhiên bị bị móp và nhanh hao pin.. Mong shop đổi cho mình cục pin mới nhé. Chứ pin như này kog ổn.. Câc thứ khác thì khá ok.
86	3	oke lắm ạ pin trâu nghe loa lớn rõ ràng nói chung ưng bụng ạ, sau khi dùng đc khoảng 4,5 này mình chỉnh lại đánh giá là pin mặc dù còn 4 cục hiện màn hình nhưng báo là pin yếu giống như pin ảo vậy! ko ưng 1 chút nào chứng tỏ cục pin này ko bền pin như mình nghĩ mình đánh giá lại ạ 
86	2	Hình thức máy ok. Nhưng sạc pin chưa đầy đc 1 lần thì hỏng k vào nữa. Pin thì chưa dùng đã hết pin. M liên hệ shop chưa thấy trả lời. Cần shop trả lời giúp
86	2	Pin kém, không dùng gì cũng chỉ được 2 ngày. Nếu có dùng chắc chưa trụ nổi 1 ngày.. Điện thoại sạc pin không vào.
86	1	mới xài tuần ,giờ mở nguồn phím ság còn k thấy j , dịch vụ vận chuyển bt nên cho 5 sao mà ko chịu 
86	1	Máy hỏng ko dùng dc mất hẳn loa luôn. cảnh báo ko nên mua shop này / mất toi 140k # đánh giá 0 sao # quá tệ 
92	5	Điện thoại Nokia 1280 được thiết kế gọn gàng với các góc bo tròn, màn hình 1.36inc của máy với 2 màu đen trắng. Điểm nổi mật của Nokia 1280 là bàn phím thiết kế các phím rời riêng biệt và rộng rãi giúp bấm phím thoải mái không bị nhầm lẫn
92	5	Hàng chắc chắn ok , sạc nhìn cũng khá xịn , bền không thì chưa biết nhưng ok phết
92	4	dễ hết pin , đẹp 
92	4	Hơi lỏng nắp, nói chung là đc, k lổi lầm
92	3	Chất lượng sp nút mở bàn phím khóa đơ k mở đc. Ở nút sao hy vong lần sau shop kiểm tra kỹ trước khi giao cho khách hàng. Thanks
92	3	Máy có bộ vỏ rất mới..😁😁. Phần kính của vỏ ko khớp với màn hình😁. 
92	2	Máy bị hỏng đèn nền !!! Giao hàng để máy bị ẩm hơi nước ám lên màn hình
92	2	Màn hình có sọc ngang chính giữa màn hình.. Phím số 9 bấm k được, bấm cả chục lần mới được.. Điện thoại đã qua sử dụng mua về đã thấy cài lên chữ "dit menh".. 
92	1	Bán hàng không test trước. Tôi mua về sạc không vào pin, bật máy không lên hình. liên hệ shop thì báo phải giữ máy lại check bảo hành...bla....bla . Vừa tốn tiền vừa tốn thời gian. Mọi người nên cân nhắc trước khi mua
92	1	Điện thoại lúc mở lên xài được lúc xài ko được, pin đầy mà cứ báo hết pin, có khi lỗi. Không truy cập được thẻ sim. Hôm bữa tính trả hàng rồi nhưng tự nhiên máy bình thường. Thì qua ngày hôm sao lại bị 
104	5	Hàng đẹp xịn nha !!! . 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
104	5	giá cả hợp lý giao hàng nhanh sẽ ủng hộ dài dài
104	4	Hàng ko phải mới, bàn phím có cả tiếng Lào hay Thái Lan gì đó, phải sử dụng một thời gian mới biết được chất lượng sản phẩm......... 
104	4	Tạm dc. 
104	3	
104	2	Máy lúc đầu thì dùng rất tốt nhưng sau đó lại bị hỏng chân sạc. Giờ sạc ko vào nữa, chỉ có nước vứt Đi. Mong shop có tâm hơn trong việc buôn bán .thất vọng ghê gớm. Tốt nhất là ko nên mua 
104	2	Pin nhanh hết, điện thoại thì hở tùm lum, phím * ấn mãi mới được
104	1	Mới dùng đc đúng 1 ngày mà h bị ntn. 
104	1	Điện thoại cũ mông má lại. Pin cực kỳ tệ, sạc 3h mới đầy mà qua đêm đã sập nguồn. Gọi điện đc mấy phút là cũng sập nguồn. Mình ko trả lại hàng mà chấp nhận mất tiền lên đánh giá cho mọi người biết
106	5	Hàng k hư hỏng k trầy xước. Phụ kiện đầy đủ. Chưa dùng nên chưa biết pin được lâu không. Tạm thời là ok cho shop 5*
106	5	fhbfjhvhhkjhffkjfhjjjhfvhjhvvjgfjhgghvfghhgfvvhbffvhhhgffgghhhh
106	4	Điện thoại tạm đc. Với mức giá này thì cũng k thể đòi hỏi gì hơn. Khuyên các bạn nên mua máy +1 pin 5C ngoài chứ pin đi kèm lởm vcl
106	3	Sản phẩm đóng gói ổn, CSKH ổn. Nhưng font chữ hơi khó nhìn. Ổn với tầm giá
106	2	Loa máy rất bé còn hạn chế 1 số chức năng . 
106	1	Tệ ạ , rất tệ từ sp đến việc chăm sóc khách hàng :) mình nhắn tin để hỏi cách khắc phục nhưng KHÔNG NHẬN ĐƯỢC PHẢN HỒI . Khá thất vọng .
106	1	SHOP LỪA ĐẢO KHÁCH HÀNG, ĐIỆN THOẠI LÀ HÀNG ĐỂU, MÁY KHÔNG DÙNG ĐƯỢC, MÀN HÌNH RẤT MỜ. GỌI ĐIỆN CHỦ LÀ THẰNG MẠNH TÙNG KHÔNG THÈM TRẢ LỜI, GỬI TRẢ HÀNG THÌ LỪA ĐẢO LẤY LUÔN CẢ HÀNG, MẤT LUÔN CẢ TIỀN SHIP. MỌI NGƯỜI CẢNH GIÁC, TRÁNH XA BỌN NÀY, LÀM ĂN MẤT DẠY, TOÀN BÁN HÀNG ĐỂU. SĐT CỦA NÓ 0852341993
112	5	Sản phẩm dùng được tốt. Ffchhdhgdehjtrdjueghrdfjtrhihfs
112	5	Máy cũng đẹp mà, dùng ok lắm, pin dùng khoảng 4ng đến 1 tuần mới phải sạc, chỉ độ bền là ko biết ntn thôi
112	4	Đã nhận đc hàng, shop đóng gói cẩn thận, giao hàng nhanh, vỏ mới, máy nghe gọi ok, các chức năng ok nhưng thỉnh thoảng bị nhảy lựa chọn khi vào menu
112	4	Chất lượng sp Phù hợp giá tiền, giao hàng nhanh
112	3	Pin kém rất hay sập nguồn
112	3	
112	2	Pin kém lắm shop ơi. Qua đem hết pin rồi. Ko biết do pin hay do máy
112	2	
112	1	Pin bị phồng,bật nguồn ko lên nhìn trung là lại bị lừa,ko đáng tiền mất công gửi trả thất vọng.
117	5	Lần đầu mua hàng ở shop, máy ok, được tặng thêm vỏ và bàn phím nữa! 
117	5	Đã nhận đc hàng và đã test thì hàng rất ok,đt chính hãng .Rất hài lòng về thái độ phục vụ của shop:)))
117	4	Chưa dùng không biết như thế nào. Nhìn qua hàng ưng ý. Shop chu đáo gói cẩn thận, có 2 vỏ không vừa vor này có thể bỏ vỏ khác 
117	4	
117	3	Máy một số phím không bấm được, lúc được lúc không 
117	3	Giao sai mau vỏ, trầy xước nhẹ, nắp vỏ hơi kênh.
117	2	Pin thực sự hết rất nhanh. Chỉ trong 1 ngày nhưng shop bảo là 4-5 ngày nghe gọi :( còn về đt có zin không thì mình không rõ vì mình không có chuyên môn để đánh giá.
117	1	Sản phẩm nhận được không đúng như quảng cáo của shop.
118	5	Sp như hình. Còn bền hay k thì chưa dùng nên kbytttttttttttttttt
118	5	Giao hàng nhanh đóng gói sản phẩm chắc chắn ,không chụp được ảnh với quay video đánh giá được vì mua hộ thôi nên không được mở hộp
118	4	Cắm thẻ sim k vừa,
118	4	Chủ shop nhiet tình . Nhưng mà ko đổi dc ngày tháng năm . Nó cứ năm 2019 . Đổi hoài ko đc 
118	3	Hàng chưa dùng đã bung màn hình, shop đóng hàng sơ sài móp lung tung. Vì ngại thủ tục đổi mất t.g nên thôi.
118	2	mình chọn máy đỏ mà giao màu đen  loa thì bé tí người già nge làm sao được trước khi đặt mình đã nhan tin rồi shop làm ăn chán thật
118	2	
118	1	tôi mua điện thoại shop này về. lắp sim vào thì không dùng được. đã liên hệ nhiều lần nhưng shop vẫn nói là đã test máy. trong khi mình đã bỏ sim qua máy khác vẫn sài bình thường. bỏ vào máy này là không sài được.. đánh giá để mọi người biết mà tránh thôi chứ cũng không cần trả hàng nữa.làm ăn bố láo
118	1	Đt mơi mua sài 2 ngày hư rôi
130	5	Pin khong co ki hieu cửa hàng . May mau het pin qua 30 phut la het pin
130	5	Mua mau xam den gui mau đo k co vui
130	4	Máy ok, nhưng khi ngkh gọi lại hơi rè, kết nối kém
130	4	Good
130	3	thân máy trầy xước chức năng ok độ bên chờ thời gian trải nghiêm
130	3	Điện thoại sạc ko dc. Nt hỏi shop thì tl ko nhiệt tình
130	2	Nhận máy đẹp ok,nhưng xài qua hôm sau thì mất sóng nản😦 🙄 🙄 🙄 🙄
130	1	Bị lỗi màn hình rồi toàn bị sọc thế này mất toang 300k
130	1	Máy đẹp :)
138	5	Khá hài lòng . Vì máy cũ nên pin nhanh hết nhưng vs mức giá này k đòi hỏi nhiều . Dùng làm máy phụ rất ổn 
138	5	Dùng ok .shop nhiệt tình ạ ♥️ wkkvibivifidiiddkfkkfkckfkfkfjdjdkdkkdkfkfjfjfjgjgjjcjwhw
138	4	
138	4	Khi mua về bạn sẽ có điện thoại kèm dây sạc nhưng kh có đầu sạc. Đăng nhập vô itune and appstore chỉ sử dụng được trong vài ngày và bạn sẽ kh thể tải thêm gì được nữa. (Thích gì thì tải trước khi hết hạn hoàn tiền/ trả hàng.). Đây là ip4 với hệ điều hành ios7.
138	3	Máy tốt. Nhưng sạc pin lâu. 4 tiếng mới đầy. Ko có wifi. Sóng yếu. 
138	3	Không như mong đợi
138	2	Hàng đều dùng ko được tuần hỏng mẹ rồi
138	2	K vào đc wif rõ chán nút hom thì k bấm đc khá buồn 
138	1	 shipper không tôn trọng khách hàng
138	1	Chất lượng quá tồi dùng dc 1 ngày hỏng.....
143	5	Shop giao hàng nhanh. Shop đóng gói sản phẩm đẹpvaf chắc chắn.
143	5	San phat totttttttttttttttttttttttttttttttttttttttttttttttttttttt
143	4	Đánh giá 4 sao, Vì cơ bản muốn được người ta xem bình luận của mk! 🤣🤣. Test chay, thấy khá OK nhưng chưa biết áp suất đã đào bới gì chưa!. Trải nghiệm 2h đồng hồ pin 100%: nghịch tiktok, lướt facebook, game nhẹ, vân vân mây mây lượng pin còn hơn 70%!. Shop chăm sóc cho quả clip tận 10s luôn ae ạ! 🤣
143	4	Điện thoại ổn.thay vỏ thì mới.còn các nút nguồn với nút giảm âm lượng là cũ bị tróc sơn.nút nguồn ấn như bị liệt.dùng máy phụ tạm ổn
143	3	Mình mua máy kèm phụ kiện mà shop gởi có cái máy với cọng dây sạc mà ko có cóc sạc là sao vậy shop
143	3	Sạc vào thì lên rút sạc ra thì sập nguồn?? Không nên ??
143	2	Ưu:shop uy tín và giao tiếp từ shop lịch sự với người mua, bên giao hàng nhanh gói cẩn thận và đầy đủ phụ kiện tặng kèm ốp lưng và sạc cáp.. Nhược:Chất lượng tệ lần 1máy bị màn phản quang,ám,sọc,thay vỏ gửi shop bảo hành đổi máy khác pin hao,lên vỏ,nóng máy phải thay pin ép kính màn bị bụi như hình.
143	2	Mua hàng full box mà nhận nó bầm dập góc cạnh rồi phụ kiện toàn hàng fake nói chung mình không ham rẻ chỉ thik lạ mà shop làm vậy hazz
143	1	Điện thoại lỗi rất nhiều 
143	1	K nghe dc cuộc gọi
153	5	Dong goi san pham chac chan. Hang moi nguyen hop. Chat luong san pham tot........ Gia thanh hop ly .... Thank shop
153	5	Minh đặt hàng 2 lần của soop rất tốt,k có j phải chê cả👍🌷🌷🌷🥇💯🇻🇳🇻🇳😘🇻🇳
153	4	
153	3	Giao màu đỏ , quá chán , chất lượng chưa thử 😪😪 ghét nhất màu đỏ
153	3	
153	2	giao không đúng màu.
153	1	Chưa từng thấy shop nào lừa đảo, làm aen mất uy tín như shop này. Đặt mua máy 112 ko có, shop nảy ra ý tưởng lấy một hộp máy 112 cũ xì sau đó cắt dán imei vào, rồi lấy máy109 dán mác 112 vào để vào hộp thành máy 109 mác 112 như khách đặt. Ko một lời xin lỗi lun. Cách làm việc lừa đảo
162	5	Sản phẩm shop giao có đủ phụ kiện. mặt lưng có trầy xước vừa phải. máy zin chưa qua sửa chữa.
162	5	SẢN PHẨM OK, SHOP GIAO ĐỦ HÀNG, PHỤ KIỆN ĐẦY ĐỦ, QUÀ TẶNG OK. ĐÓNG GÓI HÀNG CẨN THẬN.
162	4	phụ kiện rất đầy đủ, ngoại hình máy rất mới, nhưng bị lỗi để qua đêm tự sụt hết pin, ở xa nên lười đi bảo hành, chỉ mong shop test thật kỹ trước khi giao cho khách ở xa như mình.Thank shop.
162	4	Hơi xước phần lưng 1 chút nhưng máy test thấy ổn . phụ kiện shop cấp đầy đủ . sạc, tai nghe, ốp , miếng dán . sẽ ủng hộ tiếp nếu mình mua thêm máy . 
162	3	Bị lỗi tai nghe ko đc 
162	3	Giao hàng lâu.. Phụ kiện chất lượng kém + thiếu cường lực. . Máy ổn so với giá tiền.
162	2	máy bị nứt  xíu viền bên mép trái. còn lại dùng ok. máy mới nhưng bị nứt 1 góc hơi nghi
162	2	
162	1	Mua note 4x mà sao gửi note 4 vạy ?  Lỡ bấm đã nhận hàng r k đổi6 đc 😭0
162	1	Giao hàng lâu , máy mua đc 3 ngày lỗi màn lại phải  bỏ tiền đi thay màn khác @@ 
163	5	Snsncmcmcmfmdkswkekekdkdkdmdmdmdmddndncncjckcmfmfmfmfmfm
163	5	Chất lượng sản phẩm ổn.. Giao hàng nhanh.. Sản phẩm giống hình. . Mua đợt sale nên giá ok.
163	4	
163	3	Nghe gọi ok, đèn pin ko sáng, ngày giờ chưa ổn định, pin mau hết , tầm giá vây nên ko mong gì hơn
163	3	
163	2	Nên để đúng tên sản phẩm , tên 1 đằng giao 1 nẻo rồi chờ khách không hài lòng thì trả hàng. Người mua hàng nên chú ý
163	2	Điện thoại 2 sim mà nhận đc có 1 sim, hỏi shop không thèm trả lời.
163	1	Đặt máy 101 giao máy 105. Nt thì shop bảo trả hàng, sao lúc đầu k giao đúng mẫu để khỏi mất công. Mình k muốn trả hàng mất công lằng nhằng vì dù gì cũng để nghe gọi nhưng mình k thích mẫu này 1 chút nào
163	1	Ae dung nên mua  ôm cục tức như mình . shop cố tình lửa đảo dt thì ko có âm thanh ko có chuông ko có trách nhiệm bán hàng, nói thẳng ra mình bỏ tiền ra giờ ôm cục tức mua rác cho nhanh . bực ko tả nổi đề nghị shope khóa kênh bán này lại
173	5	Hàng như mô tả, giao đủ, giá khá rẻ, mua xài khá ok 😃😃😃😃😃😃😃😃😃😃
173	5	Hàng tốt đáng mua
173	4	màu máy k như quảng cáo . 
173	4	Hàng không phải Nokia chính hãng nhưng phù hợp giá tiền và mới, khi nhận được hàng mặc dù có chút lỗi nhưng shop tư vấn nhiệt tình cũng quan tâm đến khách hàng nên tặng shop 5 sao.
